customer_id,cluster,pca_x,pca_y
10277,3,0.29065550384972694,-0.07279478371899842
10278,0,1.2979970066496485,-0.05487018778867823
10279,3,-0.027526569475626286,-0.252799402346023
10280,3,-0.9753789020598254,0.4799152475962501
10281,2,-0.5958729983613719,2.180750819295671
10282,0,1.7483063831328896,0.5114034763214887
10283,1,-0.4448002365460637,-1.271424095014411
10284,2,-0.7163632475561486,1.6292788757091914
10285,0,1.6923795942948656,0.23794719622702262
10286,3,0.03862671795838942,-0.7372135889103566
10287,3,0.06379407507085963,-0.505141206550301
10288,1,-1.68748080723678,-0.7316070427611813
10289,1,-1.3776775642834331,-0.3928983606359141
10290,3,-0.1766775751059244,0.556824758534165
10291,3,0.47644789126035386,-0.820657240515187
10292,3,0.10286518315015314,-0.48332149582910444
10293,2,-2.4076548303946343,2.474105918771857
10294,3,-0.09648404719165614,0.14597130668814629
10295,2,-1.023378407311862,0.7161556132822733
10296,3,-0.3678074996797542,-0.6113253771883892
10297,1,-1.9759330391605616,-1.4250886888958756
10298,3,-0.38975251844439623,0.2038959690390596
10299,2,-1.3468026836474989,3.547712535659976
10300,0,1.701069548318826,0.7223340122868219
10301,3,-0.3576551749370695,0.2174940645916299
10302,0,1.2701399402250293,0.6936357687362064
10303,1,-1.0341039632402227,-0.025888217516903657
10304,1,-3.9903577750666717,-1.9656916925435557
10305,2,-1.266165565504175,2.104152368270628
10306,1,-1.470522961754925,-0.5808583505382289
10307,3,0.774106013263018,-0.4010106863501161
10308,3,-0.0903782380716286,-0.8547390538024265
10309,0,1.9975142904889949,-0.11910839016975498
10310,2,-1.2535775481836675,0.8965401899798336
10311,3,0.6224689456710111,-0.05680483624050794
10312,3,-0.35299579736735787,0.04573770989525102
10313,2,-1.1197578541587803,1.9262026179257412
10314,3,0.6076873299706606,-0.0694043036112127
10315,0,1.643000392428142,0.030853841410790804
10316,0,1.8051920474240195,0.20897892707169632
10317,0,0.848719041093669,0.4449725858389086
10318,3,-0.6429653509549288,0.14319251779565748
10319,2,-0.7352105218805705,0.9633150766056392
10320,0,0.721204184370768,0.2557977450092671
10321,1,-1.309379914579305,-0.35387775218199413
10322,0,1.7761018621890483,-0.25562707772946563
10323,3,0.18035901555530467,0.8663827361247777
10324,1,-0.4638794259256694,-1.2754838003225142
10325,2,-3.242857577320789,1.5698866458671754
10326,2,-1.5017433370926643,1.116224338398386
10327,0,2.166011920661212,0.06467204941440381
10328,1,-1.1589606012685039,-1.2199263131421771
10329,1,-2.2219641826859133,-1.7093115470524407
10330,2,-1.4098768258035357,1.1677337744943597
10331,1,-0.9822483919773494,-0.9122493889573026
10332,3,0.4315582260176923,-0.8982223033091192
10333,3,0.6249603922791623,0.20023363853449563
10334,0,0.8183676215787921,0.05972889560706436
10335,1,-1.9433348001831066,-1.3787155447097301
10336,3,0.6638549027806422,-0.46282834384261407
10337,3,0.6866484699742955,-0.6370222436046133
10338,1,-1.1207847404661213,-0.2830846321938149
10339,3,0.6387957384081588,-0.4878840129877683
10340,3,-0.7399422130155586,0.008271255553202898
10341,0,0.8049528317416722,0.1762902930319922
10342,3,0.6877999860493992,-0.6237712278701847
10343,3,0.27236716694928376,-1.1094539049785865
10344,1,-2.9026013922720186,0.060571453957332363
10345,3,0.042829944838745936,-0.8110362482925374
10346,3,0.48738452230064705,-0.18045015038289816
10347,3,-0.03392764197651244,-0.7359028454455387
10348,2,-2.335206741512936,3.0371078523518986
10349,3,0.79076423084357,-0.03412945226257595
10350,3,0.4255221088378102,-0.34591297330231924
10351,1,-0.6553428601155167,-1.3392448890337776
10352,0,1.189751383043563,0.5490045555499968
10353,0,1.189636310025138,0.08683632217380564
10354,3,0.5568728366784456,-0.4046417681094133
10355,3,0.9337213546012746,-0.6166600754791929
10356,3,-0.321934949957114,-0.281185391851796
10357,1,-1.2479977328733431,-0.9211115960928603
10358,0,1.369569676405204,0.8135126105962878
10359,3,-0.6277449940524136,0.9858904148367146
10360,0,0.9550720131150071,0.08178163117643132
10361,1,-1.5069134367129484,-0.20380745735326156
10362,1,-1.2336773314464047,-0.8986647105670785
10363,0,1.4110970070926576,1.0342235096042918
10364,3,0.18725832398385805,-0.9170296636196734
10365,3,0.024968115394211905,-1.0501048680241223
10366,0,1.2186945493326744,2.0037760617513536
10367,1,-1.0419016252136657,-1.075747324244983
10368,2,-1.3917319797696737,1.4249693478853809
10369,3,-0.47034363295261267,0.3286786512122809
10370,3,-0.4393311840383484,-0.22063150887938235
10371,0,1.833833476957898,-0.22530146889029104
10372,1,-1.9480440310959124,-0.9504714873801425
10373,0,0.9210379023680549,-0.10735867899220737
10374,3,-0.3297310920276346,0.10246182595882487
10375,0,2.912453103804004,0.8247811564704232
10376,1,-3.2548195183830755,-1.8806054193670134
10377,3,0.16974893601484947,0.48070910115205134
10378,3,-0.6277224882487791,0.3276209580013647
10379,3,-0.3633813728612522,-0.6590738408749633
10380,0,1.247874375827511,-0.475303822170306
10381,0,1.3225282236465596,-0.43344550460068176
10382,3,-0.38264216922706734,-0.8718299860672781
10383,0,1.3849407724741611,0.11801774559273817
10384,3,0.24637586403691022,0.5169801289841031
10385,3,-0.147204919135585,-0.40708733174944206
10386,0,1.1238582562389452,0.1633206395631235
10387,3,-0.14624857935319016,-1.1025136356683518
10388,3,-0.8530965287488689,-0.10540441279990534
10389,3,0.9082037952546096,-0.5940691164210922
10390,3,0.6195953176589611,-0.051722482514655756
10391,3,0.5441183078185727,-0.716938724336126
10392,1,-2.0962402694778124,0.07677495599290386
10393,3,0.5916702783162638,-0.8194527066627765
10394,0,1.3806360193444118,0.20942647879644097
10395,0,1.1525421296636333,-0.10163760607690522
10396,3,0.2481230889831041,0.010350072873292706
10397,2,-0.3703746255818053,1.4310317271307604
10398,3,-0.05918258337127916,-0.7920551398273835
10399,1,-0.6380805880050148,-1.2475065713533964
10400,1,-0.8176342190819685,-0.5490306746703894
10401,3,-0.08456963453100444,-0.1524938053880079
10402,1,-1.0274803574130098,-0.9718366457780133
10403,3,0.00602376497537065,-1.0127358816283727
10404,3,0.4172329197182197,-0.47629972011106325
10405,1,-0.49008905590144897,-1.0192597497237368
10406,0,1.2260856609822661,0.29713915110902683
10407,3,0.33566698802397615,-0.9210015452428107
10408,0,1.0996334187415193,0.5313830477440153
10409,3,0.7073731671892315,-0.5323057324980522
10410,1,-0.5250621617929683,-0.9610511589926158
10411,0,1.9267408800407309,1.2936486860333296
10412,0,1.3116711400609677,-0.37215692332802264
10413,3,-0.43030101711090973,-0.3027527366509018
10414,1,-1.2535870950031198,0.03478319543742275
10415,1,-2.2663120037781916,-1.4135349434407851
10416,0,1.8930939186178308,0.05420084510077779
10417,1,-1.2661722237728001,-0.49537985559476194
10418,0,1.2760073073527087,-0.4052528125565372
10419,0,1.1204292861418221,0.8045965568237845
10420,0,1.7565728823989488,0.33302936911908537
10421,3,-0.06679637396641608,1.3396943742276515
10422,0,1.6037489497525994,-0.251981482177333
10423,3,0.8622342518352039,-0.6198441809783022
10424,0,1.5145778344665919,1.1650120542024993
10425,3,0.8118142962762315,-0.5542365617772188
10426,1,-1.6734691691031383,-0.3843794756613943
10427,3,0.1869415697728457,-0.6105488345070861
10428,1,-3.261021688239481,-2.036268245701978
10429,1,-1.232190683411468,-0.7036539904761381
10430,3,0.5441080893653876,-0.3903903144523927
10431,3,0.19836698132773126,0.2225965479789501
10432,1,-1.0260413495924068,-0.7675602300802745
10433,3,0.7874188182073165,-0.31736681019082796
10434,2,-2.000151590294513,2.135167463603059
10435,3,0.13687959502118036,-0.4642496583332994
10436,1,-2.3429736308272484,-0.21287927213047075
10437,0,2.061860597430908,0.9342747069637627
10438,3,0.4272964990566766,-0.8201210106093846
10439,3,0.33700983255561506,-0.739967983408624
10440,2,-0.24440448183922922,1.5931588917163721
10441,1,-0.9392046688696084,-1.5419980597915277
10442,3,-0.09668124971433303,-0.6823913579542716
10443,3,0.07762147636964487,-0.5861729657056121
10444,3,0.6695036588911352,-0.11761696321839353
10445,3,0.5149515496180036,-0.8188765848722883
10446,2,-1.8275019122214242,1.2095426667542115
10447,3,0.49407893292322824,-0.8631670224256393
10448,3,-0.5999651823494888,0.5175533059096199
10449,3,-0.41235219073782525,-0.06960272806411102
10450,2,-4.981676768201995,4.474640110514701
10451,3,-0.43422038436521465,-0.08186419643139499
10452,1,-0.5408596474613053,-1.0622182672486948
10453,3,0.37612601521097233,0.2366817160130589
10454,0,0.591321227177595,0.8566640643358577
10455,0,1.1772339946204733,0.4353136765449241
10456,3,-0.1766582947756301,0.44984284145150044
10457,2,-0.8109419333128323,1.6198409422812075
10458,2,-1.6788086327539553,2.0922579269373656
10459,3,0.5367376248059166,-0.8023497259712148
10460,0,3.2850314909622025,1.1643131014366286
10461,3,-0.7986452464110189,0.6242021336902246
10462,3,-0.3186759660579282,1.1591850259341379
10463,3,0.1569108530241863,1.4849350286681016
10464,3,-0.13674693357642492,-0.22534176607735298
10465,3,0.6753162130587786,-0.07507709027998578
10466,3,-0.3752724826947812,0.29328756872882217
10467,3,0.21100514317735497,0.7151088879833123
10468,1,-1.02886956978323,-0.42040828599282615
10469,1,-2.5921431229801954,-0.3525882896278752
10470,3,0.11984597479712049,-0.38652854674059417
10471,2,-2.0763649155412223,1.4043257660587674
10472,0,1.1091606673050345,0.12458672825389039
10473,0,1.2762045802228865,0.11796438342066135
10474,0,1.1078235603752824,-0.5693269987696601
10475,3,0.4242272492215319,-0.4295119960929631
10476,3,0.07916517728537273,0.11807980137746735
10477,1,-1.605851918703581,-0.5842359431914844
10478,1,-1.4801044303572533,-1.269214603530838
10479,0,1.6493105048139012,0.7630865554752638
10480,0,1.964187178871257,0.21094286426585293
10481,3,-0.33732105219206177,-1.1224632974029878
10482,3,0.38942093172144726,0.6407775320351956
10483,0,0.9697187569394294,0.798474516463138
10484,3,0.09313693893570754,0.644708901464688
10485,0,1.8117541989223116,0.35733149122243807
10486,1,-1.8507851056638336,-1.4770547869533261
10487,0,1.5395618009196121,-0.22457062283588536
10488,0,1.4067643358024977,-0.24475308203925436
10489,3,0.3197483920965717,0.8573537514666605
10490,2,-2.02587279613217,1.7284156771903068
10491,3,0.06503454408294443,-0.8052797510227137
10492,0,1.713042763767831,0.07224611163895438
10493,3,-0.09922936118947542,-0.336595281953084
10494,0,2.7800454167741555,0.12150303698846603
10495,3,0.8356535336861426,-0.37910643202514094
10496,0,1.9796754365465132,0.0016660334344720897
10497,0,2.2479813257958403,0.30268974744046634
10498,1,-1.4492298985637242,-0.772388922917433
10499,3,0.3455322813960197,0.045158986578255796
10500,0,1.618401761377812,0.13546504610494897
10501,3,0.8617815392073378,-0.626009785209053
10502,0,1.5204663398039395,0.46219802349758454
10503,0,0.6922710240788617,0.8260820562392964
10504,1,-1.835328854048171,-0.6051844384938261
10505,2,-1.9061907443823445,3.3161237447715335
10506,1,-0.9607120527925369,-1.3559044420465707
10507,0,1.7721231257455787,0.7710325533140067
10508,0,1.5212574144249658,0.296912977311067
10509,0,2.434221266921099,0.16430723447754048
10510,1,-2.0145724484484755,0.12256599942513476
10511,1,-2.6512699924693823,-0.5831672276688773
10512,3,0.6056846859927884,-0.28417682652606
10513,2,-3.1752998224579825,2.0000961321342823
10514,0,2.032792633201612,1.1212541641780736
10515,3,0.21188512514820843,-0.585470577269313
10516,3,0.2325552444166102,0.03641014854586774
10517,1,-1.8427649586581798,-0.4991117063013995
10518,0,1.235107981364654,0.3369869010085838
10519,3,0.7489866579399768,-0.6441485916157658
10520,0,2.5971278199960035,0.20267669892538448
10521,3,-0.5341596331319127,0.11861564917060427
10522,1,-1.5883069272895307,-1.8623566554825195
10523,0,1.5003452316383343,0.6186470335813988
10524,3,0.2758884270412244,-0.8459262462565463
10525,3,0.05045148931960963,0.4138191744450116
10526,0,0.7353724164050327,0.611753375165737
10527,3,-0.5649448029581856,-0.20387847443514212
10528,0,2.089341500887499,0.3974759252020564
10529,3,-0.3620478907597116,-0.002930002806651161
10530,3,0.48117483306869696,-0.13602826555873268
10531,1,-2.6205658482609273,-1.372019962286326
10532,3,-0.05362682758293187,-0.5289870765520861
10533,1,-0.8978491345020492,-0.1725764327117554
10534,3,-0.5042002506625759,0.5261434412356276
10535,0,0.9787388904032827,-0.12290945803486951
10536,3,-0.20181049244598864,0.12899419348568983
10537,3,-0.23914481963046055,0.17306173038663533
10538,1,-0.7188550519061203,-1.0167519065360058
10539,3,-0.33290399798216747,0.18777980260156435
10540,3,0.49351031354818703,-0.5214417163324181
10541,0,2.799708242684771,0.4531703290021279
10542,0,2.4358238855291683,0.20554861708304242
10543,1,-0.769094247147767,-1.1843378668303075
10544,3,0.1579357712875612,-0.14289913481034408
10545,3,-0.40569169031039937,0.5008306068323004
10546,0,1.0256628799225382,0.6554734533251342
10547,0,0.9935223843213806,-0.246123221207807
10548,1,-1.7222949339496882,-0.7161753249637361
10549,3,0.469607120031739,0.6807001885598319
10550,3,0.3486478496135349,-0.6505695653890263
10551,0,2.3478538848795836,0.2808701976118277
10552,0,1.1671826661315656,0.5692578248847082
10553,0,1.3469258005729121,0.15761768176769442
10554,3,0.5031565934669316,-0.3023834164623743
10555,1,-0.41634178832143226,-1.2975467700292898
10556,3,-0.7158703900685723,0.9867644260617563
10557,0,1.7923286410383732,-0.14697129208944787
10558,1,-0.5040387053209319,-1.1578579467523886
10559,0,1.977216731493727,-0.17408142113959185
10560,3,0.34799847030716197,-0.04064265532264843
10561,1,-0.5569199305384445,-1.2404670620943574
10562,1,-0.8085124477127649,-1.24139155616581
10563,3,0.9925533205213538,-0.5467744448320208
10564,1,-2.6052484497132906,-1.9959061168062826
10565,0,1.2135730311537267,0.0392547380328046
10566,0,1.8093899255164543,1.041704367078533
10567,1,-1.07729313375786,-1.5809569183033334
10568,3,0.05932139586758881,1.236039585671813
10569,1,-1.2848652932843183,-1.5376567519156625
10570,0,2.3775701938877005,1.447466752152442
10571,0,2.407590960316128,0.15653289440126522
10572,3,-0.6611828226819966,-0.12706236342081395
10573,3,-0.2251732780816771,-1.2338636348915868
10574,1,-0.8875284728212682,-0.4574436475576393
10575,0,1.0123657368865229,0.5105475224970498
10576,1,-1.7657487479976144,-0.654081595459276
10577,1,-0.8738131478637208,-0.24628391644728856
10578,0,0.9677504388825933,0.893358583032647
10579,0,1.8177267366198797,-0.39216430319040685
10580,3,0.45577922773208507,-0.28104419551962906
10581,3,0.24265240840892593,-0.05108020553981691
10582,0,0.8274382197950656,0.32853335835148983
10583,3,-0.2095044263981512,1.3904547969769365
10584,1,-1.1982041471111482,-0.6040513238120399
10585,3,0.3688858873351001,0.9344090668615932
10586,3,0.6625938983349235,-0.2696785613152413
10587,3,0.8967586780265769,-0.7593583784653233
